sequence,label
"[10, 18, 10, 26, 20, 26, 10, 2, 27, 26, 10, 10, 2, 18, 10, 2, 2, 27, 21, 18, 26, 26, 2, 18, 11, 10, 5, 2, 27, 12, 13, 29, 26, 18, 19, 27, 19, 2, 10, 18, 2, 2, 18, 26, 10, 2, 28, 10, 12, 18, 26, 18, 26, 21, 28, 4, 21, 2, 28, 2, 27, 5, 23, 18, 10, 12, 11, 16, 5, 18, 2, 5, 2, 28, 2, 26, 12, 10, 26, 21, 29, 26, 21, 5, 2, 20, 18, 3, 19, 2, 18, 11, 26, 18, 10, 10, 26, 5, 2, 26, 10, 29, 2, 2, 4, 3, 2, 10, 16, 11, 10, 10, 19, 27, 10, 20, 10, 10, 10, 27, 2, 18, 2, 27, 18, 2, 27, 27, 4, 26, 10, 10, 26, 4, 27, 21, 2, 10, 18, 18, 3, 2, 2, 18, 16, 16, 12, 11, 16, 10, 27, 18, 2, 2, 26, 3, 3, 10, 2, 18, 20, 19, 10, 28, 18, 26, 4, 26, 2, 10, 10, 16, 26, 10, 5, 27, 27, 5, 26, 10, 3, 18, 2, 10, 18, 10, 10, 12, 2, 10, 18, 28, 4, 21, 2, 2, 2, 4, 18, 2, 19, 18, 21, 26, 10, 18, 21, 2, 18, 18, 25, 12, 18, 10, 26]",1
"[18, 10, 10, 26, 5, 2, 26, 10, 29, 2, 2, 4, 3, 2, 10, 16, 11, 10, 10, 19, 27, 10, 20, 10, 10, 10, 27, 2, 18, 2, 27, 18, 2, 27, 27, 4, 26, 10, 10, 26, 4, 27, 21, 2, 10, 18, 18, 3, 2, 2, 18, 16, 16, 12, 11, 16, 10, 27, 18, 2, 2, 26, 3, 3, 10, 2, 18, 20, 19, 10, 28, 18, 26, 4, 26, 2, 10, 10, 16, 26, 10, 5, 27, 27, 5, 26, 10, 3, 18, 2, 10, 18, 10, 10, 12, 2, 10, 18, 28, 4, 21, 2, 2, 2, 4, 18, 2, 19, 18, 21, 26, 10, 18, 21, 2, 18, 18, 25, 12, 18, 10, 26, 10, 5, 2, 2, 18, 10, 25, 5, 4, 26, 20, 18, 26, 10, 26, 11, 5, 12, 18, 2, 18, 18, 26, 18, 16, 11, 10, 5, 18, 20, 10, 18, 20, 21, 26, 18, 2, 27, 11, 26, 29, 26, 10, 5, 21, 26, 2, 10, 27, 26, 10, 18, 18, 10, 2, 2, 2, 2, 2, 10, 10, 18, 29, 19, 5, 12, 2, 2, 2, 26, 10, 21, 2, 4, 26, 21, 2, 12, 2, 2, 21, 26, 19, 12, 10, 19, 27, 12, 12, 27, 10, 20, 18]",1
"[10, 5, 2, 2, 18, 10, 25, 5, 4, 26, 20, 18, 26, 10, 26, 11, 5, 12, 18, 2, 18, 18, 26, 18, 16, 11, 10, 5, 18, 20, 10, 18, 20, 21, 26, 18, 2, 27, 11, 26, 29, 26, 10, 5, 21, 26, 2, 10, 27, 26, 10, 18, 18, 10, 2, 2, 2, 2, 2, 10, 10, 18, 29, 19, 5, 12, 2, 2, 2, 26, 10, 21, 2, 4, 26, 21, 2, 12, 2, 2, 21, 26, 19, 12, 10, 19, 27, 12, 12, 27, 10, 20, 18, 20, 2, 5, 5, 27, 10, 18, 3, 29, 20, 10, 18, 26, 5, 18, 12, 10, 10, 26, 26, 5, 2, 27, 11, 2, 16, 10, 4, 4, 10, 12, 26, 27, 18, 29, 10, 21, 18, 2, 10, 11, 26, 2, 18, 18, 18, 2, 11, 12, 18, 26, 10, 4, 23, 2, 26, 10, 21, 12, 21, 19, 20, 29, 16, 26, 26, 2, 26, 2, 18, 18, 26, 27, 18, 18, 10, 3, 18, 29, 27, 10, 10, 2, 10, 10, 26, 26, 19, 12, 2, 10, 18, 18, 18, 26, 18, 2, 2, 27, 25, 18, 25, 27, 26, 10, 18, 27, 20, 10, 23, 11, 19, 28, 10, 27, 18, 2, 23, 5, 29, 10, 18, 10, 18, 18, 18, 21, 26]",1
"[20, 2, 5, 5, 27, 10, 18, 3, 29, 20, 10, 18, 26, 5, 18, 12, 10, 10, 26, 26, 5, 2, 27, 11, 2, 16, 10, 4, 4, 10, 12, 26, 27, 18, 29, 10, 21, 18, 2, 10, 11, 26, 2, 18, 18, 18, 2, 11, 12, 18, 26, 10, 4, 23, 2, 26, 10, 21, 12, 21, 19, 20, 29, 16, 26, 26, 2, 26, 2, 18, 18, 26, 27, 18, 18, 10, 3, 18, 29, 27, 10, 10, 2, 10, 10, 26, 26, 19, 12, 2, 10, 18, 18, 18, 26, 18, 2, 2, 27, 25, 18, 25, 27, 26, 10, 18, 27, 20, 10, 23, 11, 19, 28, 10, 27, 18, 2, 23, 5, 29, 10, 18, 10, 18, 18, 18, 21, 26, 23, 12, 10, 2, 28, 18, 18, 21, 19, 29, 18, 10, 3, 18, 18, 2, 2, 26, 10, 4, 26, 5, 27, 27, 29, 2, 2, 2, 10, 18, 2, 26, 19, 19, 18, 5, 21, 10, 28, 26, 2, 11, 21, 20, 2, 26, 5, 18, 10, 20, 2, 10, 29, 23, 2, 18, 2, 10, 27, 16, 26, 20, 26, 29, 29, 2, 12, 26, 27, 26, 26, 10, 28, 10, 21, 10, 18, 26, 26, 16, 23, 26, 28, 2, 27, 20, 26, 19, 26, 21, 10, 26]",1
"[23, 12, 10, 2, 28, 18, 18, 21, 19, 29, 18, 10, 3, 18, 18, 2, 2, 26, 10, 4, 26, 5, 27, 27, 29, 2, 2, 2, 10, 18, 2, 26, 19, 19, 18, 5, 21, 10, 28, 26, 2, 11, 21, 20, 2, 26, 5, 18, 10, 20, 2, 10, 29, 23, 2, 18, 2, 10, 27, 16, 26, 20, 26, 29, 29, 2, 12, 26, 27, 26, 26, 10, 28, 10, 21, 10, 18, 26, 26, 16, 23, 26, 28, 2, 27, 20, 26, 19, 26, 21, 10, 26, 18, 11, 27, 18, 18, 26, 4, 18, 18, 26, 19, 18, 26, 18, 18, 26, 26, 5, 2, 2, 27, 11, 13, 26, 10, 27, 18, 10, 2, 18, 26, 28, 27, 5, 2, 21, 5, 10, 2, 18, 10, 10, 5, 18, 10, 18, 3, 26, 25, 5, 27, 18, 28, 2, 2, 26, 21, 21, 10, 26, 29, 20, 12, 18, 4, 2, 2, 10, 12, 27, 3, 4, 10, 18, 26, 18, 18, 19, 4, 5, 20, 27, 27, 26, 5, 27, 26, 29, 11, 26, 11, 4, 18, 19, 20, 12, 26, 26, 29, 5, 20, 2, 4, 5, 21, 2, 27, 5, 10, 5, 5, 5, 26, 5, 11, 11, 28, 18, 26, 23, 16, 2, 27, 2, 10, 29, 3, 19]",1
"[28, 27, 5, 2, 21, 5, 10, 2, 18, 10, 10, 5, 18, 10, 18, 3, 26, 25, 5, 27, 18, 28, 2, 2, 26, 21, 21, 10, 26, 29, 20, 12, 18, 4, 2, 2, 10, 12, 27, 3, 4, 10, 18, 26, 18, 18, 19, 4, 5, 20, 27, 27, 26, 5, 27, 26, 29, 11, 26, 11, 4, 18, 19, 20, 12, 26, 26, 29, 5, 20, 2, 4, 5, 21, 2, 27, 5, 10, 5, 5, 5, 26, 5, 11, 11, 28, 18, 26, 23, 16, 2, 27, 2, 10, 29, 3, 19, 18, 10, 5, 4, 18, 28, 29, 10, 10, 26, 21, 12, 27, 18, 21, 18, 27, 27, 28, 26, 10, 27, 2, 10, 27, 18, 12, 10, 18, 2, 2, 10, 4, 10, 26, 5, 18, 20, 11, 5, 18, 19, 4, 26, 2, 2, 18, 18, 2, 26, 26, 19, 10, 18, 2, 10, 18, 18, 2, 5, 2, 26, 10, 18, 21, 5, 26, 18, 2, 18, 18, 26, 10, 27, 2, 3, 18, 26, 20, 27, 18, 18, 10, 2, 5, 10, 18, 18, 26, 26, 18, 19, 27, 28, 18, 21, 12, 26, 2, 18, 18, 26, 2, 10, 4, 29, 2, 2, 16, 20, 10, 26, 2, 26, 5, 2, 18, 11, 27, 2, 10, 5, 18, 29, 26]",1
"[18, 10, 5, 4, 18, 28, 29, 10, 10, 26, 21, 12, 27, 18, 21, 18, 27, 27, 28, 26, 10, 27, 2, 10, 27, 18, 12, 10, 18, 2, 2, 10, 4, 10, 26, 5, 18, 20, 11, 5, 18, 19, 4, 26, 2, 2, 18, 18, 2, 26, 26, 19, 10, 18, 2, 10, 18, 18, 2, 5, 2, 26, 10, 18, 21, 5, 26, 18, 2, 18, 18, 26, 10, 27, 2, 3, 18, 26, 20, 27, 18, 18, 10, 2, 5, 10, 18, 18, 26, 26, 18, 19, 27, 28, 18, 21, 12, 26, 2, 18, 18, 26, 2, 10, 4, 29, 2, 2, 16, 20, 10, 26, 2, 26, 5, 2, 18, 11, 27, 2, 10, 5, 18, 29, 26, 2, 10, 18, 5, 18, 2, 2, 10, 10, 5, 2, 19, 10, 5, 27, 5, 18, 19, 26, 2, 18, 10, 10, 18, 26, 2, 27, 18, 18, 18, 10, 19, 5, 20, 10, 2, 10, 10, 12, 18, 18, 26, 18, 19, 10, 10, 26, 2, 2, 2, 20, 27, 5, 2, 18, 13, 25, 18, 26, 27, 10, 10, 26, 26, 29, 2, 21, 29, 20, 2, 4, 26, 18, 4, 18, 27, 10, 25, 28, 2, 10, 2, 2, 21, 28, 2, 28, 18, 12, 11, 20, 2, 2]",1
"[2, 10, 18, 5, 18, 2, 2, 10, 10, 5, 2, 19, 10, 5, 27, 5, 18, 19, 26, 2, 18, 10, 10, 18, 26, 2, 27, 18, 18, 18, 10, 19, 5, 20, 10, 2, 10, 10, 12, 18, 18, 26, 18, 19, 10, 10, 26, 2, 2, 2, 20, 27, 5, 2, 18, 13, 25, 18, 26, 27, 10, 10, 26, 26, 29, 2, 21, 29, 20, 2, 4, 26, 18, 4, 18, 27, 10, 25, 28, 2, 10, 2, 2, 21, 28, 2, 28, 18, 12, 11, 20, 2, 2, 25, 2, 10, 2, 28, 10, 26, 10, 29, 16, 26, 26, 11, 18, 18, 18, 2, 18, 11, 26, 26, 20, 16, 28, 26, 16, 18, 18, 21, 29, 2, 16, 27, 10, 25, 4, 18, 10, 18, 4, 29, 4, 10, 18, 2, 2, 18, 26, 10, 26, 18, 26, 27, 5, 18, 10, 20, 11, 18, 26, 27, 10, 27, 26, 27, 19, 11, 27, 2, 29, 2, 26, 18, 20, 18, 18, 19, 2, 26, 27, 18, 20, 21, 20, 26, 27, 27, 10, 28, 18, 26, 10, 29, 26, 18, 10, 28, 5, 11, 12, 2, 4, 5, 26, 21, 27, 21, 29, 11, 5, 26, 29, 12, 3, 18, 12, 11, 5, 26, 10, 2, 12, 26, 10, 2, 2, 2]",1
"[25, 2, 10, 2, 28, 10, 26, 10, 29, 16, 26, 26, 11, 18, 18, 18, 2, 18, 11, 26, 26, 20, 16, 28, 26, 16, 18, 18, 21, 29, 2, 16, 27, 10, 25, 4, 18, 10, 18, 4, 29, 4, 10, 18, 2, 2, 18, 26, 10, 26, 18, 26, 27, 5, 18, 10, 20, 11, 18, 26, 27, 10, 27, 26, 27, 19, 11, 27, 2, 29, 2, 26, 18, 20, 18, 18, 19, 2, 26, 27, 18, 20, 21, 20, 26, 27, 27, 10, 28, 18, 26, 10, 29, 26, 18, 10, 28, 5, 11, 12, 2, 4, 5, 26, 21, 27, 21, 29, 11, 5, 26, 29, 12, 3, 18, 12, 11, 5, 26, 10, 2, 12, 26, 10, 2, 2, 2, 10, 20, 12, 3, 20, 5, 2, 21, 2, 12, 27, 26, 21, 2, 2, 18, 27, 12, 18, 5, 18, 18, 29, 2, 21, 18, 2, 26, 2, 19, 29, 26, 18, 12, 19, 4, 26, 26, 5, 28, 21, 26, 26, 4, 28, 18, 10, 5, 28, 26, 19, 26, 10, 2, 29, 10, 5, 11, 18, 20, 11, 26, 10, 2, 18, 10, 27, 2, 26, 27, 2, 10, 27, 19, 27, 26, 4, 2, 2, 26, 27, 21, 18, 4, 16, 26, 20, 5, 2, 2, 10, 12, 19, 12, 2, 21, 2, 10, 16, 28, 12, 16, 26]",1
"[10, 20, 12, 3, 20, 5, 2, 21, 2, 12, 27, 26, 21, 2, 2, 18, 27, 12, 18, 5, 18, 18, 29, 2, 21, 18, 2, 26, 2, 19, 29, 26, 18, 12, 19, 4, 26, 26, 5, 28, 21, 26, 26, 4, 28, 18, 10, 5, 28, 26, 19, 26, 10, 2, 29, 10, 5, 11, 18, 20, 11, 26, 10, 2, 18, 10, 27, 2, 26, 27, 2, 10, 27, 19, 27, 26, 4, 2, 2, 26, 27, 21, 18, 4, 16, 26, 20, 5, 2, 2, 10, 12, 19, 12, 2, 21, 2, 10, 16, 28, 12, 16, 26, 26, 18, 20, 18, 27, 10, 2, 12, 26, 11, 10, 10, 25, 18, 2, 10, 21, 18, 20, 19, 10, 20, 28, 10, 4, 26, 2, 11, 2, 27, 12, 18, 10, 18, 10, 5, 26, 5, 18, 18, 10, 2, 18, 26, 27, 10, 26, 18, 27, 10, 2, 27, 10, 26, 2, 26, 27, 27, 10, 4, 2, 11, 2, 13, 26, 26, 2, 18, 20, 26, 20, 10, 21, 10, 27, 3, 10, 21, 16, 26, 2, 10, 29, 10, 21, 26, 28, 20, 18, 12, 2, 26, 10, 4, 19, 2, 2, 27, 10, 10, 10, 16, 16, 29, 21, 26, 26, 2, 26, 28, 5, 5, 18, 16, 21, 26, 20, 10, 27, 26, 10, 10, 2, 4, 10, 28, 5, 26]",1
"[2, 27, 12, 18, 10, 18, 10, 5, 26, 5, 18, 18, 10, 2, 18, 26, 27, 10, 26, 18, 27, 10, 2, 27, 10, 26, 2, 26, 27, 27, 10, 4, 2, 11, 2, 13, 26, 26, 2, 18, 20, 26, 20, 10, 21, 10, 27, 3, 10, 21, 16, 26, 2, 10, 29, 10, 21, 26, 28, 20, 18, 12, 2, 26, 10, 4, 19, 2, 2, 27, 10, 10, 10, 16, 16, 29, 21, 26, 26, 2, 26, 28, 5, 5, 18, 16, 21, 26, 20, 10, 27, 26, 10, 10, 2, 4, 10, 28, 5, 26, 28, 10, 4, 28, 29, 5, 20, 26, 26, 26, 5, 27, 2, 2, 10, 4, 2, 25, 2, 28, 26, 10, 10, 29, 2, 21, 2, 19, 18, 26, 10, 5, 12, 27, 26, 26, 16, 5, 26, 2, 10, 10, 2, 12, 2, 27, 5, 2, 10, 5, 5, 11, 11, 25, 19, 18, 26, 26, 10, 26, 27, 28, 2, 2, 26, 18, 28, 11, 5, 26, 18, 26, 2, 2, 10, 4, 11, 26, 10, 10, 2, 26, 11, 10, 20, 21, 2, 27, 11, 12, 19, 18, 26, 10, 27, 3, 10, 2, 26, 10, 5, 3, 18, 18, 5, 2, 26, 21, 18, 3, 18, 18, 10, 11, 10, 10, 2, 2, 28]",1
"[28, 10, 4, 28, 29, 5, 20, 26, 26, 26, 5, 27, 2, 2, 10, 4, 2, 25, 2, 28, 26, 10, 10, 29, 2, 21, 2, 19, 18, 26, 10, 5, 12, 27, 26, 26, 16, 5, 26, 2, 10, 10, 2, 12, 2, 27, 5, 2, 10, 5, 5, 11, 11, 25, 19, 18, 26, 26, 10, 26, 27, 28, 2, 2, 26, 18, 28, 11, 5, 26, 18, 26, 2, 2, 10, 4, 11, 26, 10, 10, 2, 26, 11, 10, 20, 21, 2, 27, 11, 12, 19, 18, 26, 10, 27, 3, 10, 2, 26, 10, 5, 3, 18, 18, 5, 2, 26, 21, 18, 3, 18, 18, 10, 11, 10, 10, 2, 2, 28, 18, 5, 12, 28, 26, 26, 16, 10, 5, 18, 26, 18, 5, 26, 12, 5, 18, 2, 26, 26, 2, 26, 25, 26, 2, 18, 5, 18, 18, 3, 18, 12, 23, 18, 10, 26, 16, 12, 18, 21, 26, 10, 18, 26, 18, 26, 5, 29, 29, 5, 5, 26, 16, 18, 2, 16, 29, 18, 18, 26, 18, 27, 21, 5, 10, 28, 29, 27, 2, 26, 18, 10, 26, 29, 2, 27, 21, 27, 21, 28, 4, 26, 12, 18, 5, 2, 10, 2, 26, 18, 21, 28, 10, 26, 16, 18, 12, 5]",1
"[18, 5, 12, 28, 26, 26, 16, 10, 5, 18, 26, 18, 5, 26, 12, 5, 18, 2, 26, 26, 2, 26, 25, 26, 2, 18, 5, 18, 18, 3, 18, 12, 23, 18, 10, 26, 16, 12, 18, 21, 26, 10, 18, 26, 18, 26, 5, 29, 29, 5, 5, 26, 16, 18, 2, 16, 29, 18, 18, 26, 18, 27, 21, 5, 10, 28, 29, 27, 2, 26, 18, 10, 26, 29, 2, 27, 21, 27, 21, 28, 4, 26, 12, 18, 5, 2, 10, 2, 26, 18, 21, 28, 10, 26, 16, 18, 12, 5, 2, 2, 26, 21, 18, 26, 26, 19, 20, 10, 16, 18, 10, 26, 12, 2, 2, 18, 26, 10, 10, 26, 27, 11, 18, 26, 2, 5, 2, 18, 18, 18]",1
"[2, 2, 26, 21, 18, 26, 26, 19, 20, 10, 16, 18, 10, 26, 12, 2, 2, 18, 26, 10, 10, 26, 27, 11, 18, 26, 2, 5, 2, 18, 18, 18]",1
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
"[1, 1, 1, 1, 2, 10, 1, 12, 12, 27, 1, 1, 1, 1, 10, 1, 10, 26, 5, 5, 19, 19, 5, 20, 1, 1, 1, 1, 1, 2, 18, 26, 26, 18, 19, 18, 3, 2, 2, 2, 10, 10, 5]",0
"[1, 1, 1, 1, 2, 10, 1, 12, 12, 27, 1, 1, 1, 1, 10, 1, 10, 26, 5, 5, 19, 19, 5, 20, 1, 1, 1, 1, 1, 2, 18, 26, 26, 18, 19, 18, 3, 2, 2, 2, 10, 10, 5, 1, 1, 1, 1, 10, 1, 2, 18, 18, 18, 2, 18, 18, 26, 10, 12, 10, 11, 1, 1, 1, 1, 1, 10, 18, 2, 18, 18, 10, 10, 10, 26, 26, 5, 21, 3, 21, 10, 27, 2, 12, 18, 10, 1, 1, 1, 1, 1, 2, 18, 2, 2, 13, 12, 5, 10, 5, 13, 10, 18, 23, 21, 18, 4, 27, 18, 18, 27, 18, 27]",1
"[1, 1, 1, 1, 10, 1, 2, 18, 18, 18, 2, 18, 18, 26, 10, 12, 10, 11, 1, 1, 1, 1, 1, 10, 18, 2, 18, 18, 10, 10, 10, 26, 26, 5, 21, 3, 21, 10, 27, 2, 12, 18, 10, 1, 1, 1, 1, 1, 2, 18, 2, 2, 13, 12, 5, 10, 5, 13, 10, 18, 23, 21, 18, 4, 27, 18, 18, 27, 18, 27, 1, 1, 1, 2, 1, 1, 27, 10, 10, 26, 29, 29, 10, 27, 27, 18, 23, 18, 16, 2, 18, 10, 18, 21, 27, 1, 1, 1, 1, 1, 2, 27, 2, 18, 4, 11, 4, 29, 26, 5, 27, 21, 26, 10, 5, 26, 10, 18, 2, 2, 26, 2, 26, 2, 18, 27, 2, 10, 5, 2, 10, 10, 5, 1, 1, 1, 1, 10, 2, 1, 2, 21, 10, 11, 5, 2, 10, 5, 10, 2, 18, 18, 2, 26, 5, 18, 26, 2, 10, 29, 28, 10, 27, 5, 1, 1, 1, 1, 1, 10, 16, 27, 27, 20, 11, 27, 2, 26, 18, 18, 27, 26, 10, 2, 10, 16, 26, 28, 2, 18, 12, 12, 2, 13, 18, 16, 26, 27, 20, 12, 4, 26, 26, 26, 20]",1
"[1, 1, 1, 2, 1, 1, 27, 10, 10, 26, 29, 29, 10, 27, 27, 18, 23, 18, 16, 2, 18, 10, 18, 21, 27, 1, 1, 1, 1, 1, 2, 27, 2, 18, 4, 11, 4, 29, 26, 5, 27, 21, 26, 10, 5, 26, 10, 18, 2, 2, 26, 2, 26, 2, 18, 27, 2, 10, 5, 2, 10, 10, 5, 1, 1, 1, 1, 10, 2, 1, 2, 21, 10, 11, 5, 2, 10, 5, 10, 2, 18, 18, 2, 26, 5, 18, 26, 2, 10, 29, 28, 10, 27, 5, 1, 1, 1, 1, 1, 10, 16, 27, 27, 20, 11, 27, 2, 26, 18, 18, 27, 26, 10, 2, 10, 16, 26, 28, 2, 18, 12, 12, 2, 13, 18, 16, 26, 27, 20, 12, 4, 26, 26, 26, 20, 2, 10, 27, 5, 21, 26, 28, 13, 5, 20, 27, 10, 26, 19, 10, 10, 10, 10, 3, 2, 21, 28, 18, 23, 26, 5, 12, 2, 20, 19, 10, 26, 5, 12, 2, 16, 18, 27, 28, 18, 10, 12, 27, 28, 29, 18, 28, 10, 18, 16, 26, 12, 26, 26, 18, 20, 20, 21, 27, 26, 26, 10, 18, 27, 2, 27, 26, 26, 2, 10, 25, 20, 18, 2, 10, 2, 18, 19, 2, 11, 10, 18, 21, 21, 10, 28, 10, 16, 18, 2, 26, 29, 3]",1
"[2, 10, 27, 5, 21, 26, 28, 13, 5, 20, 27, 10, 26, 19, 10, 10, 10, 10, 3, 2, 21, 28, 18, 23, 26, 5, 12, 2, 20, 19, 10, 26, 5, 12, 2, 16, 18, 27, 28, 18, 10, 12, 27, 28, 29, 18, 28, 10, 18, 16, 26, 12, 26, 26, 18, 20, 20, 21, 27, 26, 26, 10, 18, 27, 2, 27, 26, 26, 2, 10, 25, 20, 18, 2, 10, 2, 18, 19, 2, 11, 10, 18, 21, 21, 10, 28, 10, 16, 18, 2, 26, 29, 3, 2, 2, 18, 26, 5, 28, 28, 18, 25, 5, 10, 20, 10, 4, 25, 12, 18, 10, 25, 4, 28, 3, 5, 25, 26, 2, 10, 27, 18, 18, 10, 18, 18, 21, 10, 21, 18, 2, 26, 4, 18, 4, 3, 26, 10, 26, 2, 5, 18, 2, 27, 10, 26, 10, 18, 10, 11, 2, 2, 2, 10, 5, 26, 20, 12, 2, 10, 18, 21, 26, 27, 5, 29, 4, 11, 28, 25, 10, 10, 10, 13, 20, 19, 18, 26, 21, 12, 18, 27, 23, 2, 2, 16, 18, 26, 18, 27, 5, 2, 26, 20, 26, 21, 2, 18, 26, 18, 28, 26, 12, 18, 21, 26, 26, 11, 28, 26, 10, 26, 16, 26, 10, 18]",1
"[21, 10, 21, 18, 2, 26, 4, 18, 4, 3, 26, 10, 26, 2, 5, 18, 2, 27, 10, 26, 10, 18, 10, 11, 2, 2, 2, 10, 5, 26, 20, 12, 2, 10, 18, 21, 26, 27, 5, 29, 4, 11, 28, 25, 10, 10, 10, 13, 20, 19, 18, 26, 21, 12, 18, 27, 23, 2, 2, 16, 18, 26, 18, 27, 5, 2, 26, 20, 26, 21, 2, 18, 26, 18, 28, 26, 12, 18, 21, 26, 26, 11, 28, 26, 10, 26, 16, 26, 10, 18, 10, 25, 12, 2, 2, 26, 28, 10, 19, 26, 10, 21, 10, 10, 27, 10, 26, 26, 27, 12, 21, 5, 2, 29, 18, 26, 26, 10, 20, 18, 5, 10, 26, 11, 2, 5, 2, 2, 26, 28, 5, 2, 10, 26, 27, 5, 11, 2, 2, 10, 5, 4, 28, 18, 10, 10, 25, 29, 2, 26, 26, 10, 26, 26, 23, 19, 2, 5, 10, 28, 18, 27, 2, 10, 26, 5, 27, 18, 10, 2, 25, 18, 5, 26, 2, 20, 2, 26, 5, 27, 5, 10, 27, 2, 21, 12, 18, 23, 10, 2, 10, 2, 10, 27, 11, 10, 12, 21, 12, 18, 26, 26, 26, 12, 26, 18, 5, 10, 18, 18, 18, 2, 29, 21, 26, 2, 18, 26]",1
"[10, 25, 12, 2, 2, 26, 28, 10, 19, 26, 10, 21, 10, 10, 27, 10, 26, 26, 27, 12, 21, 5, 2, 29, 18, 26, 26, 10, 20, 18, 5, 10, 26, 11, 2, 5, 2, 2, 26, 28, 5, 2, 10, 26, 27, 5, 11, 2, 2, 10, 5, 4, 28, 18, 10, 10, 25, 29, 2, 26, 26, 10, 26, 26, 23, 19, 2, 5, 10, 28, 18, 27, 2, 10, 26, 5, 27, 18, 10, 2, 25, 18, 5, 26, 2, 20, 2, 26, 5, 27, 5, 10, 27, 2, 21, 12, 18, 23, 10, 2, 10, 2, 10, 27, 11, 10, 12, 21, 12, 18, 26, 26, 26, 12, 26, 18, 5, 10, 18, 18, 18, 2, 29, 21, 26, 2, 18, 26, 5, 27, 27, 10, 26, 2, 26, 10, 18, 26, 2, 21, 10, 21, 26, 2, 26, 26, 2, 26, 19, 2, 2, 29, 28, 10, 26, 11, 19, 11, 18, 26, 20, 26, 27, 2, 4, 2, 19, 10, 29, 10, 26, 18, 2, 2, 12, 2, 27, 16, 2, 18, 16, 18, 12, 2, 2, 16, 5, 3, 18, 18, 26, 10, 18, 18, 2, 2, 21, 20, 26, 18, 20, 25, 10, 2, 26, 13, 10, 3, 2, 5, 11, 18, 13, 10, 18, 26, 18, 18, 18, 26]",1
"[5, 27, 27, 10, 26, 2, 26, 10, 18, 26, 2, 21, 10, 21, 26, 2, 26, 26, 2, 26, 19, 2, 2, 29, 28, 10, 26, 11, 19, 11, 18, 26, 20, 26, 27, 2, 4, 2, 19, 10, 29, 10, 26, 18, 2, 2, 12, 2, 27, 16, 2, 18, 16, 18, 12, 2, 2, 16, 5, 3, 18, 18, 26, 10, 18, 18, 2, 2, 21, 20, 26, 18, 20, 25, 10, 2, 26, 13, 10, 3, 2, 5, 11, 18, 13, 10, 18, 26, 18, 18, 18, 26, 2, 27, 18, 10, 2, 18, 20, 18, 26, 26, 26, 2, 18, 31, 20, 26, 28, 18, 10, 10, 26, 5, 2, 26, 26, 21, 4, 26, 19, 2, 21, 18, 2, 18, 4, 4, 28, 27, 12, 21, 12, 10, 28, 12, 26, 2, 12, 18, 26, 18, 26, 2, 5, 26, 11, 26, 11, 2, 12, 18, 2, 10, 5, 27, 29, 2, 26, 16, 11, 26, 2, 26, 26, 26, 21, 12, 10, 18, 18, 10, 10, 18, 2, 4, 18, 12, 26, 27, 21, 2, 26, 18, 28, 27, 2, 2, 26, 13, 5, 28, 10, 5, 12, 26, 16, 4, 19, 21, 13, 18, 18, 10, 2, 2, 2, 18, 26, 18, 19, 21, 27]",1
